id,date,scanner,min,max,err,pixels,minf,maxf,errf,created_at,updated_at
434,27-12-2017,K167,34824,36473,4.63,49,35672,35694,0.06,,21:43.8
378,25-12-2017,K147,35318,35800,1.36,48,35561,35572,0.03,,21:43.8
395,26-11-2017,K147,35318,35800,1.36,48,35561,35572,0.03,,21:43.8
400,26-11-2017,K147,35318,35800,1.36,48,35561,35572,0.03,,21:43.8
388,25-04-2017,K172,35054,35911,2.42,24,35531,35548,0.05,,21:43.9
410,26-08-2016,K172,35039,35906,2.44,24,35528,35548,0.06,,21:43.9
442,27-12-2017,K172,35050,35919,2.45,24,35531,35550,0.05,,21:43.9
376,25-12-2017,K150,35095,36475,3.86,21,35710,35723,0.04,,21:43.9
393,26-11-2017,K150,35095,36493,3.91,21,35708,35724,0.04,,21:43.9
430,27-12-2017,K150,35072,36503,4,21,35708,35721,0.04,,21:43.9
377,25-12-2017,K173,34990,36346,3.8,56,35707,35733,0.07,,21:43.9
394,26-11-2017,K173,34990,36346,3.8,56,35707,35733,0.07,,21:43.9
399,26-11-2017,K173,34990,36346,3.8,56,35707,35733,0.07,,21:43.9
431,27-12-2017,K173,34987,36347,3.81,60,35705,35734,0.08,,21:43.9
385,25-04-2017,K208,35445,35919,1.33,39,35698,35710,0.03,,21:44.0
439,27-12-2017,K208,35444,35925,1.35,46,35697,35704,0.02,,21:44.0
386,25-04-2017,K210,35303,36141,2.35,39,35708,35722,0.04,,21:44.0
408,26-08-2016,K210,35303,36151,2.37,41,35712,35721,0.03,,21:44.0
440,27-12-2017,K210,35309,36152,2.36,42,35711,35720,0.03,,21:44.0
387,25-04-2017,K209,35033,36050,2.86,27,35514,35536,0.06,,21:44.0
441,27-12-2017,K209,35030,36044,2.85,27,35517,35528,0.03,,21:44.0
379,25-12-2017,K149,35226,36060,2.34,31,35712,35735,0.06,,21:44.1
396,26-11-2017,K149,35226,36060,2.34,31,35712,35735,0.06,,21:44.1
401,26-11-2017,K149,35226,36060,2.34,31,35712,35735,0.06,,21:44.1
433,27-12-2017,K149,35230,36060,2.33,34,35710,35737,0.08,,21:44.1
415,27-12-2017,H161,35155,36395,3.47,39,35737,35757,0.06,,26:16.9
370,26-12-2017,H162,35352,36086,2.05,46,35741,35774,0.09,,26:16.9
416,27-12-2017,H162,35353,36082,2.04,47,35739,35777,0.11,,26:16.9
414,27-12-2017,H163,35316,36265,2.65,43,35730,35749,0.05,,26:17.0
391,27-12-2017,K239,35266,36394,3.15,21,35719,35728,0.03,,26:17.1
392,27-12-2017,K250,35177,36192,2.84,17,35706,35708,0.01,,26:17.2
389,27-12-2017,K237,35467,36017,1.54,11,35712,35719,0.02,,26:17.2
72,19-12-2017,K211,35300,36044,2.09,43,35697,35737,0.11,,02:58.0
361,26-12-2017,K211,35090,36264,3.29,56,35697,35732,0.1,,02:58.0
422,27-12-2017,K211,35093,36262,3.28,58,35698,35734,0.1,,02:58.0
74,19-12-2017,K220,35200,36256,2.96,11,35709,35724,0.04,,02:58.1
458,28-12-2017,K220,35196,36252,2.96,6,35701,35726,0.07,,02:58.1
459,28-12-2017,K221,35276,36145,2.43,3,35718,35737,0.05,,02:58.1
456,28-12-2017,K218,35119,36235,3.13,12,35687,35690,0.01,,20:21.7
457,28-12-2017,K219,35438,35941,1.41,6,35683,35687,0.01,,20:21.7
448,28-12-2017,H161,35144,36386,3.47,42,35728,35765,0.1,,20:22.1
449,28-12-2017,H162,35354,36085,2.05,52,35738,35777,0.11,,20:22.1
450,28-12-2017,H163,35306,36267,2.69,48,35719,35759,0.11,,20:22.1
428,28-12-2017,K239,35285,36397,3.1,21,35718,35727,0.03,,20:22.2
455,28-07-2016,K212,35207,36085,2.46,33,35688,35727,0.11,,21:42.1
28,18-12-2017,K169,34911,36193,3.61,47,35563,35573,0.03,,21:42.6
144,21-12-2017,K169,34913,36190,3.59,59,35561,35572,0.03,,21:42.6
258,22-12-2017,K169,34916,36188,3.58,59,35562,35573,0.03,,21:42.6
314,24-10-2017,K169,34917,36266,3.79,59,35562,35573,0.03,,21:42.6
453,28-06-2017,K169,34910,36185,3.59,45,35562,35574,0.03,,21:42.6
142,21-12-2017,K120,35042,35953,2.57,22,35527,35542,0.04,,21:42.6
451,28-06-2017,K120,35047,35948,2.54,30,35528,35542,0.04,,21:42.7
27,18-12-2017,K141,35402,36043,1.79,38,35671,35707,0.1,,21:42.7
257,22-12-2017,K141,35387,36046,1.85,34,35671,35709,0.11,,21:42.7
313,24-10-2017,K141,35382,36052,1.88,41,35672,35708,0.1,,21:42.7
412,27-12-2017,K141,35385,36048,1.86,43,35673,35707,0.1,,21:42.7
452,28-06-2017,K141,35404,36032,1.76,28,35671,35709,0.11,,21:42.7
80,19-12-2017,H132,34872,36524,4.63,49,35716,35735,0.05,,21:43.0
158,19-12-2017,H132,34872,36524,4.63,49,35716,35735,0.05,,21:43.0
233,21-12-2017,H134,35512,36178,1.86,46,35732,35765,0.09,,21:43.0
242,22-12-2017,H169,35224,36344,3.13,18,35716,35757,0.11,,21:43.1
248,22-12-2017,H149,34205,36762,7.21,42,35743,35778,0.1,,21:43.1
134,21-12-2017,K115,35236,35815,1.63,46,35541,35553,0.03,,21:43.2
209,21-12-2017,K115,35236,35815,1.63,46,35541,35553,0.03,,21:43.2
445,28-11-2017,K115,35241,35818,1.62,52,35539,35552,0.04,,21:43.3
212,21-12-2017,K121,35362,36029,1.87,33,35715,35735,0.06,,21:43.3
235,22-12-2017,K121,35359,36023,1.86,27,35716,35734,0.05,,21:43.3
62,19-10-2017,K168,35161,35973,2.28,33,35538,35569,0.09,,21:43.3
218,21-12-2017,K168,35156,35970,2.29,42,35540,35567,0.08,,21:43.3
372,21-12-2017,K168,35156,35970,2.29,42,35540,35567,0.08,,21:43.3
444,28-11-2017,K168,35157,35970,2.29,30,35540,35567,0.08,,21:43.3
135,21-12-2017,K114,35185,36051,2.43,29,35714,35735,0.06,,21:43.3
225,21-12-2017,K114,35185,36051,2.43,29,35714,35735,0.06,,21:43.4
359,26-11-2017,K114,35183,36060,2.46,34,35714,35735,0.06,,21:43.4
446,28-11-2017,K114,35184,36051,2.43,35,35714,35735,0.06,,21:43.4
192,21-12-2017,K171,35227,36132,2.54,43,35714,35738,0.07,,21:43.4
263,23-08-2017,K171,35224,36129,2.54,35,35713,35737,0.07,,21:43.4
447,28-11-2017,K171,35222,36118,2.51,41,35713,35738,0.07,,21:43.4
105,19-12-2017,H173,35481,36019,1.5,11,35723,35749,0.07,,21:43.5
102,19-12-2017,H176,35451,35995,1.52,26,35743,35760,0.05,,21:43.5
254,22-12-2017,H174,35412,36128,2,40,35730,35744,0.04,,21:43.6
332,25-12-2017,H174,35106,36245,3.19,43,35722,35750,0.08,,21:43.6
156,18-12-2017,H128,35232,36208,2.73,119,35718,35747,0.08,,21:43.6
405,26-12-2017,H128,35298,36148,2.38,138,35725,35739,0.04,,21:43.7
150,18-12-2017,H129,35318,35938,1.74,67,35686,35743,0.16,,21:43.7
151,18-12-2017,H130,35186,36120,2.62,-1,35707,35741,0.1,,21:43.7
321,24-12-2017,H130,35186,36120,2.62,-1,35707,35741,0.1,,21:43.7
404,26-12-2017,H130,35186,36120,2.62,-1,35707,35741,0.1,,21:43.7
153,18-12-2017,H127,35309,36025,2.01,149,35722,35747,0.07,,21:43.7
201,18-12-2017,H127,35309,36025,2.01,149,35722,35747,0.07,,21:43.8
278,21-03-2017,H127,35314,36027,2,151,35721,35748,0.08,,21:43.8
55,18-10-2016,K167,34818,36467,4.63,53,35670,35694,0.07,,21:43.8
397,26-11-2017,K167,34825,36477,4.63,41,35672,35696,0.07,,21:43.8
317,24-05-2017,K147,35320,35801,1.35,44,35559,35570,0.03,,21:43.8
432,27-12-2017,K147,35320,35799,1.35,52,35560,35570,0.03,,21:43.9
282,21-12-2017,K172,34988,35864,2.47,31,35531,35550,0.05,,21:43.9
51,18-10-2016,K150,35090,36470,3.86,26,35707,35724,0.05,,21:43.9
398,26-11-2017,K150,35095,36493,3.91,21,35708,35724,0.04,,21:43.9
297,23-12-2017,K173,34992,36343,3.79,50,35707,35734,0.08,,21:43.9
180,20-12-2017,K208,35379,35911,1.49,61,35697,35707,0.03,,21:44.0
292,22-12-2017,K208,35386,35902,1.45,63,35698,35705,0.02,,21:44.0
407,26-08-2016,K208,35440,35921,1.35,46,35699,35705,0.02,,21:44.0
294,22-12-2017,K209,35030,36041,2.85,25,35516,35535,0.05,,21:44.0
409,26-08-2016,K209,35035,36040,2.83,27,35517,35529,0.03,,21:44.0
59,18-10-2016,K149,35043,36400,3.8,27,35713,35735,0.06,,21:44.0
454,28-07-2016,K211,35107,36248,3.2,60,35698,35733,0.1,,26:16.3
87,19-12-2017,K219,35443,35938,1.39,8,35682,35689,0.02,,26:16.5
145,21-12-2017,H161,35152,36390,3.46,18,35737,35752,0.04,,26:16.9
267,23-12-2017,H161,45136,47057,4.17,20,45717,46344,1.36,,26:16.9
369,26-12-2017,H161,35137,36386,3.49,24,35730,35762,0.09,,26:16.9
310,24-12-2017,H162,35357,36085,2.04,42,35743,35773,0.08,,26:16.9
115,20-12-2017,H163,35303,36219,2.56,59,35694,35777,0.23,,26:16.9
346,24-12-2017,K239,35182,36290,3.1,22,35723,35728,0.01,,26:17.1
89,17-12-2017,K238,35123,36175,2.95,6,35707,35718,0.03,,26:17.1
353,26-12-2017,K238,35141,36240,3.08,6,35705,35717,0.03,,26:17.1
390,27-12-2017,K238,35147,36238,3.06,6,35702,35718,0.04,,26:17.1
95,18-12-2017,K250,35360,36015,1.84,17,35701,35709,0.02,,26:17.1
96,19-12-2017,K237,35468,36018,1.54,13,35709,35720,0.03,,26:17.2
344,24-12-2017,K237,35466,36018,1.54,13,35710,35719,0.03,,26:17.2
460,29-11-2017,K121,35352,36039,1.92,30,35715,35735,0.06,,
461,29-11-2017,K168,35157,35970,2.29,35,35540,35568,0.08,,
462,29-11-2017,K115,35239,35817,1.63,55,35541,35551,0.03,,
463,29-11-2017,K114,35181,36053,2.45,37,35714,35736,0.06,,
464,29-11-2017,K171,35256,36119,2.42,38,35714,35737,0.06,,
465,29-03-2017,K120,35034,35960,2.61,33,35529,35543,0.04,,
466,29-03-2017,K141,35393,36035,1.8,29,35671,35706,0.1,,
467,29-03-2017,K169,34906,36187,3.6,47,35560,35571,0.03,,
468,29-12-2017,H161,35161,36376,3.4,8,35734,35756,0.06,,
469,29-12-2017,H162,35351,36172,2.3,20,35742,35773,0.09,,
470,29-12-2017,H163,35290,36289,2.79,55,35703,35775,0.2,,
471,30-12-2017,H161,35164,36391,3.43,15,35731,35766,0.1,,
472,30-12-2017,H162,35347,36167,2.29,24,35743,35774,0.09,,
473,30-12-2017,H163,35278,36298,2.85,60,35681,35781,0.28,,
474,30-11-2017,K120,0,0,0,0,0,0,0,,
475,30-11-2017,K141,35391,36041,1.82,32,35671,35706,0.1,,
476,30-11-2017,K169,34908,36183,3.59,47,35561,35574,0.04,,
477,31-12-2017,K120,35048,35958,2.56,30,35527,35542,0.04,,
478,31-12-2017,K141,35390,36041,1.82,32,35672,35707,0.1,,
479,31-12-2017,K169,34906,36184,3.6,48,35562,35572,0.03,,
480,31-12-2017,H161,35164,36379,3.4,17,35734,35761,0.08,,
481,31-12-2017,H162,35348,36167,2.29,26,35741,35772,0.09,,
482,31-12-2017,H163,35274,36300,2.87,61,35685,35784,0.28,,
483,30-10-2017,K121,35357,36028,1.88,34,35715,35735,0.06,,
484,30-10-2017,K168,35156,35970,2.29,35,35541,35570,0.08,,
485,30-10-2017,K115,35241,35824,1.64,56,35540,35553,0.04,,
486,30-10-2017,K114,35186,36050,2.43,39,35714,35736,0.06,,
487,30-10-2017,K171,35256,36118,2.42,41,35715,35738,0.06,,
488,31-10-2017,K121,35359,36035,1.89,37,35718,35734,0.04,,
489,31-10-2017,K168,35160,35974,2.29,39,35538,35567,0.08,,
490,31-10-2017,K115,35241,35817,1.62,56,35543,35555,0.03,,
491,31-10-2017,K114,35186,36049,2.42,41,35710,35738,0.08,,
492,31-10-2017,K171,35253,36116,2.42,44,35713,35738,0.07,,
493,29-12-2017,K237,35459,36026,1.59,12,35711,35719,0.02,,
494,29-12-2017,K238,35115,36354,3.47,7,35709,35716,0.02,,
495,29-12-2017,K239,35169,36391,3.42,21,35721,35728,0.02,,
496,29-12-2017,K250,35232,36040,2.27,17,35696,35709,0.04,,
497,30-12-2017,K237,35459,36026,1.59,12,35711,35719,0.02,,
498,30-12-2017,K238,35115,36354,3.47,7,35709,35716,0.02,,
499,30-12-2017,K239,35169,36391,3.42,21,35721,35728,0.02,,
500,30-12-2017,K250,35232,36040,2.27,17,35696,35709,0.04,,
501,31-12-2017,K237,35459,36026,1.59,12,35711,35719,0.02,,
502,31-12-2017,K238,35115,36354,3.47,7,35709,35716,0.02,,
503,31-12-2017,K239,35169,36391,3.42,21,35721,35728,0.02,,
504,31-12-2017,K250,35232,36040,2.27,17,35696,35709,0.04,,
505,01-01-2018,K237,35459,36026,1.59,12,35711,35719,0.02,,
506,01-01-2018,K238,35115,36354,3.47,7,35709,35716,0.02,,
507,01-01-2018,K239,35169,36391,3.42,21,35721,35728,0.02,,
508,01-01-2018,K250,35232,36040,2.27,17,35696,35709,0.04,,
509,29-12-2017,K237,35459,36026,1.59,12,35711,35719,0.02,,
510,29-12-2017,K238,35115,36354,3.47,7,35709,35716,0.02,,
511,29-12-2017,K239,35169,36391,3.42,21,35721,35728,0.02,,
512,29-12-2017,K250,35232,36040,2.27,17,35696,35709,0.04,,
513,01-01-2018,K121,35367,36023,1.84,42,35715,35737,0.06,,
514,01-01-2018,K168,35157,35972,2.29,40,35538,35568,0.08,,
515,01-01-2018,K115,35247,35816,1.6,20,35539,35554,0.04,,
516,01-01-2018,K114,-1,-1,0,-1,-1,-1,0,,
517,01-01-2018,K171,35208,36139,2.61,44,35713,35738,0.07,,
518,01-01-2018,H161,35169,36384,3.4,18,35740,35753,0.04,,
519,01-01-2018,H162,35355,36159,2.25,29,35741,35775,0.1,,
520,01-01-2018,H163,35288,36271,2.75,66,35704,35773,0.19,,
521,01-01-2018,K120,35043,35952,2.56,32,35527,35542,0.04,,
522,01-01-2018,K141,35380,36040,1.85,33,35673,35707,0.1,,
523,01-01-2018,K169,34906,36186,3.6,52,35560,35573,0.04,,
524,01-01-2018,K211,35141,36210,3,63,35698,35736,0.11,,
525,01-01-2018,K212,35256,36183,2.6,37,35687,35726,0.11,,
526,01-01-2018,K220,35196,36265,2.99,5,35700,35723,0.06,,
527,01-01-2018,K221,35321,36136,2.28,3,35718,35738,0.06,,
528,01-03-2015,K112,34837,36266,4.02,-1,35524,35542,0.05,,
529,01-03-2015,K113,35067,36014,2.66,-1,35544,35563,0.05,,
530,28-06-2016,K150,35083,36483,3.91,20,35709,35722,0.04,,
531,28-06-2016,K173,35001,36355,3.8,65,35706,35733,0.08,,
532,28-06-2016,K147,35316,35803,1.37,59,35560,35569,0.03,,
533,28-06-2016,K149,35226,36046,2.3,36,35712,35735,0.06,,
534,28-06-2016,K167,34829,36447,4.54,55,35671,35693,0.06,,
535,01-01-2018,H143,33716,37740,11.26,-1,35730,35764,0.1,,
536,28-12-2017,H129,35509,35899,1.09,26,35689,35740,0.14,,
537,28-12-2017,H130,35186,36120,2.62,-1,35707,35741,0.1,,
538,28-12-2017,H128,35284,36134,2.38,139,35720,35746,0.07,,
539,28-12-2017,H127,35305,36028,2.03,155,35721,35749,0.08,,
540,28-12-2017,K210,35340,36136,2.23,36,35714,35725,0.03,,
541,28-12-2017,K209,34893,36104,3.41,24,35519,35532,0.04,,
542,28-12-2017,K172,35053,35922,2.45,24,35529,35548,0.05,,
543,29-10-2017,K150,35083,36483,3.91,20,35709,35722,0.04,,
544,29-10-2017,K173,35001,36355,3.8,65,35706,35733,0.08,,
545,29-10-2017,K147,35316,35803,1.37,59,35560,35569,0.03,,
546,29-10-2017,K149,35226,36046,2.3,36,35712,35735,0.06,,
547,29-10-2017,K167,34829,36447,4.54,55,35671,35693,0.06,,
548,29-10-2017,K150,35083,36483,3.91,20,35709,35722,0.04,,
549,29-10-2017,K173,35001,36355,3.8,65,35706,35733,0.08,,
550,29-10-2017,K147,35316,35803,1.37,59,35560,35569,0.03,,
551,29-10-2017,K149,35226,36046,2.3,36,35712,35735,0.06,,
552,29-10-2017,K167,34829,36447,4.54,55,35671,35693,0.06,,
553,29-06-2017,K210,35340,36136,2.23,36,35714,35725,0.03,,
554,29-06-2017,K209,34893,36104,3.41,24,35519,35532,0.04,,
555,29-06-2017,K172,35053,35922,2.45,24,35529,35548,0.05,,
556,29-12-2017,H130,35186,36120,2.62,-1,35707,35741,0.1,,
557,29-12-2017,H128,35287,36153,2.42,139,35720,35745,0.07,,
558,29-12-2017,H127,35296,36000,1.97,156,35721,35748,0.08,,
559,30-12-2017,K150,35083,36483,3.91,20,35709,35722,0.04,,
560,30-12-2017,K173,35001,36355,3.8,65,35706,35733,0.08,,
561,30-12-2017,K147,35316,35803,1.37,59,35560,35569,0.03,,
562,30-12-2017,K149,35226,36046,2.3,36,35712,35735,0.06,,
563,30-12-2017,K167,34829,36447,4.54,55,35671,35693,0.06,,
564,30-12-2017,H129,35504,35898,1.1,40,35692,35740,0.13,,
565,30-12-2017,H130,35186,36120,2.62,-1,35707,35741,0.1,,
566,30-12-2017,H128,35279,36152,2.44,139,35724,35738,0.04,,
567,30-12-2017,H127,35291,36030,2.07,158,35720,35750,0.08,,
568,02-01-2018,K237,35457,36024,1.59,11,35711,35718,0.02,,
569,02-01-2018,K238,35112,36352,3.47,6,35706,35717,0.03,,
570,02-01-2018,K239,35173,36393,3.41,21,35724,35727,0.01,,
571,02-01-2018,K250,35358,36039,1.91,16,35702,35708,0.02,,
572,31-01-2017,K150,35077,36481,3.92,22,35706,35725,0.05,,
573,31-01-2017,K173,34991,36341,3.79,65,35706,35734,0.08,,
574,31-01-2017,K147,35319,35795,1.34,60,35559,35571,0.03,,
575,31-01-2017,K149,35231,36058,2.32,40,35712,35736,0.07,,
576,31-01-2017,K167,34829,36452,4.55,57,35670,35693,0.06,,
577,31-12-2017,H129,35521,35897,1.05,48,35690,35744,0.15,,
578,31-12-2017,H130,35186,36120,2.62,-1,35707,35741,0.1,,
579,31-12-2017,H128,35295,36148,2.39,141,35723,35738,0.04,,
580,31-12-2017,H127,35302,36059,2.12,159,35722,35746,0.07,,
581,31-12-2017,K210,35338,36144,2.26,37,35713,35722,0.03,,
582,31-12-2017,K209,34885,36107,3.44,26,35517,35530,0.04,,
583,31-12-2017,K172,35020,35893,2.46,24,35528,35546,0.05,,
587,01-01-2018,H142,35073,36258,3.32,92,35707,35784,0.22,,
588,01-01-2018,H147,35059,36273,3.4,68,35713,35770,0.16,,
589,01-01-2018,H151,35494,36233,2.06,18,35746,35782,0.1,,
590,01-01-2018,H152,29649,41793,34,15,35693,35789,0.27,,
591,01-01-2018,H154,34597,36584,5.58,96,35724,35793,0.19,,
592,01-01-2018,H155,34588,36744,6.04,74,35698,35757,0.17,,
593,01-01-2018,H156,35116,36321,3.37,128,35734,35784,0.14,,
594,01-01-2018,H157,34172,37086,8.18,143,35731,35774,0.12,,
595,01-01-2018,H153,35195,36187,2.78,67,35705,35768,0.18,,
596,01-01-2018,H171,35426,36105,1.9,36,35713,35756,0.12,,
597,01-01-2018,H175,34039,37024,8.4,53,35734,35781,0.13,,
598,01-01-2018,H176,35482,35989,1.42,16,35748,35757,0.03,,
599,01-01-2018,H177,35315,36209,2.5,31,35751,35770,0.05,,
600,01-01-2018,H174,35407,36163,2.11,54,35699,35756,0.16,,
601,01-01-2018,H173,35457,36214,2.11,27,35729,35741,0.03,,
602,02-01-2018,H142,35238,36031,2.23,91,35704,35786,0.23,,
603,02-01-2018,H147,35036,36242,3.38,68,35709,35784,0.21,,
604,02-01-2018,H151,35500,36241,2.07,17,35739,35788,0.14,,
605,02-01-2018,H152,29600,41809,34.19,15,35683,35804,0.34,,
606,02-01-2018,H154,34607,36584,5.55,96,35735,35783,0.13,,
607,02-01-2018,H155,34593,36755,6.06,71,35706,35751,0.13,,
608,02-01-2018,H156,35116,36314,3.35,128,35732,35784,0.15,,
609,02-01-2018,H157,34156,37089,8.23,143,35716,35787,0.2,,
610,02-01-2018,H153,35195,36189,2.78,67,35710,35763,0.15,,
611,02-01-2018,H171,35485,36080,1.66,13,35718,35754,0.1,,
612,02-01-2018,H175,34031,37014,8.4,54,35730,35785,0.15,,
613,02-01-2018,H176,35485,35987,1.4,16,35739,35763,0.07,,
614,02-01-2018,H177,35311,36209,2.51,32,35751,35771,0.06,,
615,02-01-2018,H174,35385,36196,2.27,54,35712,35765,0.15,,
616,02-01-2018,H173,35425,36213,2.2,28,35727,35746,0.05,,
617,02-01-2018,K211,-1,-1,0,-1,-1,-1,0,,
618,02-01-2018,K212,-1,-1,0,-1,-1,-1,0,,
619,02-01-2018,K220,35194,36260,2.98,5,35701,35722,0.06,,
620,02-01-2018,K221,35322,36135,2.28,3,35717,35737,0.06,,
625,01-01-2018,K167,34830,36454,4.56,57,35669,35695,0.07,,54:16.2
623,01-01-2018,K147,35316,35803,1.37,61,35559,35571,0.03,,54:16.2
621,01-01-2018,K150,35056,36491,4.01,23,35708,35722,0.04,,54:16.2
622,01-01-2018,K173,34992,36351,3.81,67,35705,35733,0.08,,54:16.2
624,01-01-2018,K149,35232,36061,2.33,43,35713,35736,0.06,,54:16.2
628,01-01-2018,H128,35272,36173,2.52,141,35725,35738,0.04,,01:35.6
626,01-01-2018,H129,35479,35916,1.22,52,35691,35741,0.14,,01:35.6
627,01-01-2018,H130,35186,36120,2.62,-1,35707,35741,0.1,,01:35.6
629,01-01-2018,H127,35289,36046,2.12,161,35720,35746,0.07,,01:35.6
630,02-01-2018,K218,35421,35942,1.46,14,35688,35692,0.01,,56:32.3
631,02-01-2018,K219,35445,35955,1.43,6,35682,35688,0.02,,56:32.3
634,03-01-2018,K239,35257,36264,2.82,17,35722,35732,0.03,,50:55.0
633,03-01-2018,K238,35131,36352,3.42,5,35713,35717,0.01,,50:55.0
635,03-01-2018,K250,-1,-1,0,15,-1,-1,0,,50:55.0
632,03-01-2018,K237,35438,36037,1.68,10,35710,35719,0.03,,50:55.0
638,03-01-2018,K115,35247,35819,1.61,29,35541,35553,0.03,,39:37.2
636,03-01-2018,K121,35355,36009,1.83,32,35717,35734,0.05,,39:37.2
637,03-01-2018,K168,35157,35971,2.29,32,35541,35568,0.08,,39:37.3
639,03-01-2018,K114,35153,36116,2.7,18,35715,35736,0.06,,39:37.3
640,03-01-2018,K171,35201,36147,2.65,40,35712,35735,0.06,,39:37.3
643,02-01-2018,K115,35257,35810,1.56,29,35536,35558,0.06,,44:28.2
641,02-01-2018,K121,35369,36024,1.83,24,35716,35736,0.06,,44:28.2
642,02-01-2018,K168,35157,35970,2.29,41,35541,35569,0.08,,44:28.2
644,02-01-2018,K114,35161,36100,2.64,18,35711,35740,0.08,,44:28.2
645,02-01-2018,K171,35199,36144,2.65,37,35712,35738,0.07,,44:28.2
647,03-01-2018,H161,35161,36381,3.41,21,35736,35754,0.05,,56:07.0
648,03-01-2018,H162,35345,36163,2.29,45,35738,35775,0.1,,56:07.0
646,03-01-2018,H163,35342,36238,2.5,38,35721,35756,0.1,,56:07.0
649,03-01-2018,K120,35076,35931,2.41,38,35527,35542,0.04,,01:37.3
650,03-01-2018,K141,35375,36055,1.9,29,35671,35706,0.1,,01:37.3
586,02-01-2018,K169,34891,36199,3.68,37,35562,35572,0.03,,11:32.6
584,02-01-2018,K120,35064,35940,2.47,33,35528,35542,0.04,,11:32.6
651,03-01-2018,K169,34893,36196,3.67,47,35563,35573,0.03,,01:37.3
653,02-01-2018,H161,35162,36382,3.41,19,35735,35760,0.07,,11:32.6
654,02-01-2018,H162,35349,36161,2.27,32,35738,35778,0.11,,11:32.6
652,02-01-2018,H163,35283,36266,2.75,39,35696,35776,0.22,,11:32.6
585,02-01-2018,K141,35366,36060,1.94,29,35671,35709,0.11,,11:32.7
655,03-01-2018,H142,35070,36262,3.34,92,35705,35786,0.23,,38:43.7
656,03-01-2018,H147,35051,36235,3.32,70,35699,35782,0.23,,38:43.7
658,03-01-2018,H152,34215,36694,6.99,12,35717,35774,0.16,,38:43.7
663,03-01-2018,H153,44909,46444,3.36,67,45498,46121,1.36,,38:43.7
659,03-01-2018,H154,34600,36593,5.6,100,35730,35790,0.17,,38:43.7
657,03-01-2018,H151,35341,36053,1.99,8,35744,35786,0.12,,38:43.7
662,03-01-2018,H157,34165,37082,8.19,143,35723,35788,0.18,,38:43.8
661,03-01-2018,H156,35109,36325,3.4,129,35734,35784,0.14,,38:43.8
660,03-01-2018,H155,34590,36762,6.09,76,35706,35750,0.12,,38:43.8
664,03-01-2018,K211,-1,-1,0,-1,-1,-1,0,,30:43.5
665,03-01-2018,K212,-1,-1,0,-1,-1,-1,0,,30:43.6
666,03-01-2018,H171,35492,36076,1.63,21,35712,35751,0.11,,33:41.3
671,03-01-2018,H173,35419,36237,2.28,28,35728,35744,0.04,,33:41.3
667,03-01-2018,H175,34029,37018,8.41,56,35732,35783,0.14,,33:41.3
669,03-01-2018,H177,35311,36209,2.51,37,35752,35770,0.05,,33:41.3
668,03-01-2018,H176,35483,35983,1.4,16,35741,35764,0.06,,33:41.3
670,03-01-2018,H174,35397,36168,2.15,55,35708,35756,0.13,,33:41.4
672,03-01-2018,K220,35201,36254,2.95,5,35702,35723,0.06,,05:06.7
673,03-01-2018,K221,35328,36131,2.25,3,35719,35738,0.05,,05:06.7
674,02-07-2016,K112,34842,36268,4.01,-1,35524,35543,0.05,,
675,02-07-2016,K113,35054,35996,2.65,-1,35544,35562,0.05,,
676,03-12-2017,K112,34828,36261,4.03,-1,35524,35543,0.05,,
677,03-12-2017,K113,35069,35994,2.6,-1,35543,35561,0.05,,
678,02-01-2018,H143,33716,37740,11.26,-1,35730,35764,0.1,,54:29.5
679,03-01-2018,H143,33716,37740,11.26,-1,35730,35764,0.1,,01:03.4
680,01-05-2017,K210,35343,36134,2.21,49,35709,35725,0.04,,
681,01-05-2017,K209,34895,36113,3.43,27,35515,35537,0.06,,
682,01-05-2017,K172,35028,35896,2.45,24,35527,35548,0.06,,
683,02-06-2017,K150,35049,36499,4.05,23,35706,35725,0.05,,
684,02-06-2017,K173,35005,36351,3.77,68,35704,35733,0.08,,
685,02-06-2017,K147,35317,35801,1.36,62,35559,35570,0.03,,
686,02-06-2017,K149,35230,36052,2.31,43,35713,35736,0.06,,
